serid,type,time
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,PostProcess-MaliClassification,4.56188
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,LungLeaf-FissurePreproc,1.28134
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,LungLeaf-FissureSegmentation-PatchPrediction,7.50995
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,LungLeaf-FissureSegmentation-MergeResult,0.05989
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,LungLeaf-FissureSegmentation,23.35440
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-fpAreaCheck,0.00570
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-NoduleSegmentation,141.71220
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-DensityClassification,7.26335
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-MaliClassification,12.08099
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,LungLeaf-FissurePreproc,1.46930
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,Preprocess-Cpp,60.15871
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,LungLeaf-FissureSegmentation-SlidingWindow,19.19560
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,LungLeaf-PostProcessingAndDetection,16.01212
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,LungLeaf-PositionPrediction,0.00067
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,LungLeaf-FissureSegmentation-SlidingWindow,11.83917
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,LungSeg-LungSegPrediction-StageOne,0.13313
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,LungSeg-LungSegPrediction,0.60419
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,Detection-2ModelPredict,86.24662
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,Detection-2ModelGetPbb,1.84167
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,Detection-Concat,0.00015
1.2.392.200036.9116.2.5.1.37.2424372387.1550803369.202398,PostProcess-fpAreaCheck,0.00228
1.2.392.200036.9116.2.5.1.37.2424372387.1550803369.202398,PostProcess-NoduleSegmentation,67.38588
1.2.392.200036.9116.2.5.1.37.2424372387.1550803369.202398,PostProcess-DensityClassification,1.12582
1.2.392.200036.9116.2.5.1.37.2424372387.1550803369.202398,PostProcess-MaliClassification,3.79836
1.2.392.200036.9116.2.5.1.37.2424372387.1550803369.202398,LungLeaf-FissurePreproc,1.89576
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,Preprocess-Python,21.49275
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,Detection-PrepareLoader,0.00007
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,LungLeaf-FissureSegmentation-PatchPrediction,9.71874
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,LungLeaf-FissureSegmentation-MergeResult,0.09691
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,LungLeaf-FissureSegmentation,26.32847
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,LungLeaf-FissureSegmentation-PatchPrediction,9.69787
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,LungLeaf-FissureSegmentation-MergeResult,0.09983
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,LungLeaf-FissureSegmentation,37.46229
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,Detection-GeneratePatches,4.99988
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,Detection-SplitPatches,0.00008
1.2.392.200036.9116.2.5.1.37.2424372387.1550803369.202398,LungLeaf-FissureSegmentation-SlidingWindow,16.88810
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,Detection-Dbscan,20.87792
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,Detection-Relocate,0.00236
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,PostProcess-AirwayModel,0.50177
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,LungLeaf-PostProcessingAndDetection,25.22644
1.2.392.200036.9116.2.5.1.37.2424372387.1550803369.202398,LungLeaf-FissureSegmentation-PatchPrediction,12.36326
1.2.392.200036.9116.2.5.1.37.2424372387.1550803369.202398,LungLeaf-FissureSegmentation-MergeResult,0.05827
1.2.392.200036.9116.2.5.1.37.2424372387.1550803369.202398,LungLeaf-FissureSegmentation,33.67501
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,LungLeaf-PositionPrediction,1.00151
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,LungSeg-LungSegPrediction-StageOne,0.17292
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,LungSeg-LungSegPrediction,0.55063
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,LungLeaf-PostProcessingAndDetection,30.31105
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,LungLeaf-PositionPrediction,1.00326
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,LungSeg-LungSegPrediction-StageOne,0.13554
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,LungSeg-LungSegPrediction,0.82202
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,Detection-2ModelPredict,34.69957
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,Detection-2ModelGetPbb,0.74126
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,Detection-Concat,0.00009
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,Detection-Dbscan,0.46828
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,Detection-Relocate,0.00078
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,PostProcess-AirwayModel,0.37014
1.2.392.200036.9116.2.5.1.37.2424372387.1550803369.202398,LungLeaf-PostProcessingAndDetection,19.99613
1.2.392.200036.9116.2.5.1.37.2424372387.1550803369.202398,LungLeaf-PositionPrediction,1.00165
1.2.392.200036.9116.2.5.1.37.2424372387.1550803369.202398,LungSeg-LungSegPrediction-StageOne,0.09367
1.2.392.200036.9116.2.5.1.37.2424372387.1550803369.202398,LungSeg-LungSegPrediction,0.54071
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,PostProcess-fpAreaCheck,0.00053
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,PostProcess-NoduleSegmentation,6.20153
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,PostProcess-DensityClassification,0.18459
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,PostProcess-MaliClassification,0.65883
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,LungLeaf-FissurePreproc,0.87140
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,Preprocess-Cpp,70.17272
1.2.392.200036.9116.2.5.1.37.2424372387.1550805335.739629,Preprocess-Cpp,7.52186
1.2.392.200036.9116.2.5.1.37.2424372387.1550805335.739629,Preprocess-Python,0.00019
1.2.392.200036.9116.2.5.1.37.2424372387.1550805335.739629,PostProcess-AirwayModel,0.11417
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,LungLeaf-FissureSegmentation-SlidingWindow,12.11215
1.2.392.200036.9116.2.5.1.37.2424372387.1550805335.739629,PostProcess-fpAreaCheck,0.00096
1.2.392.200036.9116.2.5.1.37.2424372387.1550805335.739629,PostProcess-NoduleSegmentation,7.54165
1.2.392.200036.9116.2.5.1.37.2424372387.1550805335.739629,PostProcess-DensityClassification,0.13070
1.2.392.200036.9116.2.5.1.37.2424372387.1550805335.739629,PostProcess-MaliClassification,1.42115
1.2.392.200036.9116.2.5.1.37.2424372387.1550805335.739629,LungLeaf-FissurePreproc,1.01140
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,LungLeaf-FissureSegmentation-PatchPrediction,3.72487
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,LungLeaf-FissureSegmentation-MergeResult,0.05649
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,LungLeaf-FissureSegmentation,20.77325
1.2.392.200036.9116.2.5.1.37.2424372387.1550811965.666282,Preprocess-Cpp,62.79546
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,LungLeaf-PostProcessingAndDetection,13.41256
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,LungLeaf-PositionPrediction,0.00030
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,LungSeg-LungSegPrediction-StageOne,0.03767
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,LungSeg-LungSegPrediction,0.27722
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,Preprocess-Python,30.97216
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,Detection-PrepareLoader,0.00010
1.2.392.200036.9116.2.5.1.37.2424372387.1550805335.739629,LungLeaf-FissureSegmentation-SlidingWindow,19.98242
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,Preprocess-Cpp,60.74421
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,Detection-GeneratePatches,13.20554
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,Detection-SplitPatches,0.00016
1.2.392.200036.9116.2.5.1.37.2424372387.1550805335.739629,LungLeaf-FissureSegmentation-PatchPrediction,4.73986
1.2.392.200036.9116.2.5.1.37.2424372387.1550805335.739629,LungLeaf-FissureSegmentation-MergeResult,0.03050
1.2.392.200036.9116.2.5.1.37.2424372387.1550805335.739629,LungLeaf-FissureSegmentation,31.45866
1.2.392.200036.9116.2.5.1.37.2424372387.1550811965.666282,Preprocess-Python,32.64475
1.2.392.200036.9116.2.5.1.37.2424372387.1550811965.666282,Detection-PrepareLoader,0.00007
1.2.392.200036.9116.2.5.1.37.2424372387.1550805335.739629,LungSeg-LungSegPrediction-StageOne,0.07518
1.2.392.200036.9116.2.5.1.37.2424372387.1550805335.739629,LungSeg-LungSegPrediction,0.50485
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,Preprocess-Python,20.42556
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,Detection-PrepareLoader,0.00007
1.2.392.200036.9116.2.5.1.37.2424372387.1550811965.666282,Detection-GeneratePatches,6.15247
1.2.392.200036.9116.2.5.1.37.2424372387.1550811965.666282,Detection-SplitPatches,0.00017
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,PostProcess-fpAreaCheck,0.00369
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,PostProcess-NoduleSegmentation,87.78038
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,PostProcess-DensityClassification,1.87756
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,PostProcess-MaliClassification,7.45607
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,LungLeaf-FissurePreproc,0.85016
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,Detection-GeneratePatches,10.68202
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,Detection-SplitPatches,0.00015
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,LungLeaf-FissureSegmentation-SlidingWindow,14.91927
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,Preprocess-Cpp,63.73338
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,LungLeaf-FissureSegmentation-PatchPrediction,29.21481
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,LungLeaf-FissureSegmentation-MergeResult,0.06328
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,LungLeaf-FissureSegmentation,50.24262
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,Preprocess-Python,27.63307
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,Detection-PrepareLoader,0.00006
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,LungLeaf-PostProcessingAndDetection,14.19419
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,LungLeaf-PositionPrediction,0.00031
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,LungSeg-LungSegPrediction-StageOne,0.16454
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,LungSeg-LungSegPrediction,0.51192
1.2.392.200036.9116.2.5.1.37.2424372387.1550811965.666282,Detection-2ModelPredict,77.91967
1.2.392.200036.9116.2.5.1.37.2424372387.1550811965.666282,Detection-2ModelGetPbb,0.86245
1.2.392.200036.9116.2.5.1.37.2424372387.1550811965.666282,Detection-Concat,0.00008
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,Detection-GeneratePatches,12.21180
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,Detection-SplitPatches,0.00020
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,Detection-2ModelPredict,121.22482
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,Detection-2ModelGetPbb,1.49723
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,Detection-Concat,0.00018
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,Detection-2ModelPredict,102.12269
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,Detection-2ModelGetPbb,1.11572
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,Detection-Concat,0.00013
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,Detection-Dbscan,10.55976
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,Detection-Relocate,0.00152
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,PostProcess-AirwayModel,1.58566
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,Detection-Dbscan,45.38215
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,Detection-Relocate,0.00246
1.2.392.200036.9116.2.5.1.37.2424372387.1550811396.977075,Preprocess-Cpp,68.70752
1.2.392.200036.9116.2.5.1.37.2424372387.1550822870.674444,Preprocess-Cpp,72.76412
1.2.392.200036.9116.2.5.1.37.2424372387.1550811965.666282,Detection-Dbscan,52.44641
1.2.392.200036.9116.2.5.1.37.2424372387.1550811965.666282,Detection-Relocate,0.00887
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,PostProcess-AirwayModel,0.57924
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,Detection-2ModelPredict,105.37979
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,Detection-2ModelGetPbb,1.85392
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,Detection-Concat,0.00015
1.2.392.200036.9116.2.5.1.37.2424372387.1550822966.708262,Preprocess-Cpp,51.32344
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,Detection-Dbscan,3.66388
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,Detection-Relocate,0.00089
1.2.392.200036.9116.2.5.1.37.2424372387.1550822870.674444,Preprocess-Python,24.01670
1.2.392.200036.9116.2.5.1.37.2424372387.1550822870.674444,Detection-PrepareLoader,0.00008
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,PostProcess-AirwayModel,0.42350
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,PostProcess-fpAreaCheck,0.00032
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,PostProcess-NoduleSegmentation,5.33083
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,PostProcess-DensityClassification,0.07609
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,PostProcess-MaliClassification,0.45907
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,LungLeaf-FissurePreproc,1.30416
1.2.392.200036.9116.2.5.1.37.2424372387.1550811396.977075,Preprocess-Python,37.98102
1.2.392.200036.9116.2.5.1.37.2424372387.1550811396.977075,Detection-PrepareLoader,0.00008
1.2.392.200036.9116.2.5.1.37.2424372387.1550822870.674444,Detection-GeneratePatches,10.96649
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,PostProcess-fpAreaCheck,0.00299
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,PostProcess-NoduleSegmentation,51.04156
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,PostProcess-DensityClassification,2.25432
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,PostProcess-MaliClassification,5.92543
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,LungLeaf-FissurePreproc,0.92064
1.2.392.200036.9116.2.5.1.37.2424372387.1550822870.674444,Detection-SplitPatches,0.00205
1.2.392.200036.9116.2.5.1.37.2424372387.1550811396.977075,Detection-GeneratePatches,10.65599
1.2.392.200036.9116.2.5.1.37.2424372387.1550811396.977075,Detection-SplitPatches,0.00022
1.2.392.200036.9116.2.5.1.37.2424372387.1550811965.666282,PostProcess-AirwayModel,0.64562
1.2.392.200036.9116.2.5.1.37.2424372387.1550822966.708262,Preprocess-Python,28.00496
1.2.392.200036.9116.2.5.1.37.2424372387.1550822966.708262,Detection-PrepareLoader,0.00007
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,LungLeaf-FissureSegmentation-SlidingWindow,12.36918
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,LungLeaf-FissureSegmentation-SlidingWindow,19.39502
1.2.392.200036.9116.2.5.1.37.2424372387.1550822966.708262,Detection-GeneratePatches,5.59049
1.2.392.200036.9116.2.5.1.37.2424372387.1550822966.708262,Detection-SplitPatches,0.00013
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,LungLeaf-FissureSegmentation-PatchPrediction,18.66935
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,LungLeaf-FissureSegmentation-MergeResult,0.05919
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,LungLeaf-FissureSegmentation,35.33887
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,LungLeaf-PostProcessingAndDetection,12.97289
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,LungLeaf-PositionPrediction,1.00157
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,LungSeg-LungSegPrediction-StageOne,0.08168
1.2.392.200036.9116.2.5.1.37.2424372387.1550810726.132358,LungSeg-LungSegPrediction,0.39872
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,LungLeaf-FissureSegmentation-PatchPrediction,40.64714
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,LungLeaf-FissureSegmentation-MergeResult,0.08387
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,LungLeaf-FissureSegmentation,68.27626
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,PostProcess-fpAreaCheck,0.00427
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,PostProcess-NoduleSegmentation,90.48063
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,PostProcess-DensityClassification,4.86665
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,PostProcess-MaliClassification,13.16360
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,LungLeaf-FissurePreproc,1.44191
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,LungLeaf-PostProcessingAndDetection,26.00648
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,LungLeaf-PositionPrediction,0.00042
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,LungSeg-LungSegPrediction-StageOne,0.04894
1.2.392.200036.9116.2.5.1.37.2424372387.1550811200.852162,LungSeg-LungSegPrediction,0.52343
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,LungLeaf-FissureSegmentation-SlidingWindow,15.20834
1.2.392.200036.9116.2.5.1.37.2424372387.1550822966.708262,Detection-2ModelPredict,76.45742
1.2.392.200036.9116.2.5.1.37.2424372387.1550822966.708262,Detection-2ModelGetPbb,0.83158
1.2.392.200036.9116.2.5.1.37.2424372387.1550822966.708262,Detection-Concat,0.00010
1.2.392.200036.9116.2.5.1.37.2424372387.1550822966.708262,Detection-Dbscan,4.84066
1.2.392.200036.9116.2.5.1.37.2424372387.1550822966.708262,Detection-Relocate,0.00137
1.2.392.200036.9116.2.5.1.37.2424372387.1550822966.708262,PostProcess-AirwayModel,0.55335
1.2.392.200036.9116.2.5.1.37.2424372387.1550822870.674444,Detection-2ModelPredict,115.83129
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,LungLeaf-FissureSegmentation-PatchPrediction,17.07621
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,LungLeaf-FissureSegmentation-MergeResult,0.05566
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,LungLeaf-FissureSegmentation,38.37895
1.2.392.200036.9116.2.5.1.37.2424372387.1550822870.674444,Detection-2ModelGetPbb,1.55298
1.2.392.200036.9116.2.5.1.37.2424372387.1550822870.674444,Detection-Concat,0.00013
1.2.392.200036.9116.2.5.1.37.2424372387.1550811396.977075,Detection-2ModelPredict,113.08754
1.2.392.200036.9116.2.5.1.37.2424372387.1550811396.977075,Detection-2ModelGetPbb,1.45556
1.2.392.200036.9116.2.5.1.37.2424372387.1550811396.977075,Detection-Concat,0.00013
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,LungLeaf-PostProcessingAndDetection,20.67446
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,LungLeaf-PositionPrediction,1.00134
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,LungSeg-LungSegPrediction-StageOne,0.18411
1.2.392.200036.9116.2.5.1.37.2424372387.1550809794.78169,LungSeg-LungSegPrediction,0.78427
1.2.392.200036.9116.2.5.1.37.2424372387.1550822966.708262,PostProcess-fpAreaCheck,0.00230
1.2.392.200036.9116.2.5.1.37.2424372387.1550822966.708262,PostProcess-NoduleSegmentation,36.43175
1.2.392.200036.9116.2.5.1.37.2424372387.1550822966.708262,PostProcess-DensityClassification,1.40068
1.2.392.200036.9116.2.5.1.37.2424372387.1550822966.708262,PostProcess-MaliClassification,4.14753
1.2.392.200036.9116.2.5.1.37.2424372387.1550822966.708262,LungLeaf-FissurePreproc,1.18362
1.2.392.200036.9116.2.5.1.37.2424372387.1550819978.471638,Preprocess-Cpp,94.56048
1.2.392.200036.9116.2.5.1.37.2424372387.1550822870.674444,Detection-Dbscan,8.82630
1.2.392.200036.9116.2.5.1.37.2424372387.1550822870.674444,Detection-Relocate,0.00134
1.2.392.200036.9116.2.5.1.37.2424372387.1550822870.674444,PostProcess-AirwayModel,0.34455
1.2.392.200036.9116.2.5.1.37.2424372387.1550811396.977075,Detection-Dbscan,49.82257
1.2.392.200036.9116.2.5.1.37.2424372387.1550811396.977075,Detection-Relocate,0.00117
1.2.392.200036.9116.2.5.1.37.2424372387.1550822966.708262,LungLeaf-FissureSegmentation-SlidingWindow,14.46862
1.2.392.200036.9116.2.5.1.37.2424372387.1550811396.977075,PostProcess-AirwayModel,0.42728
1.2.392.200036.9116.2.5.1.37.2424372387.1550822966.708262,LungLeaf-FissureSegmentation-PatchPrediction,3.19378
1.2.392.200036.9116.2.5.1.37.2424372387.1550822966.708262,LungLeaf-FissureSegmentation-MergeResult,0.02646
